"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-512-1_mature",2.12205603146,2.12205603146,4.39224408844026,3.99658027118497,3.31643223655623,4.28468127286775,4.88790048302715,4.27278865369084,5.05758455847566,2.5646304475069,4.49822618520584,5.0638893597024
"hsa-mir-512-2_mature",2.12205603146,2.12205603146,5.31829928356328,3.65924269609498,3.31643223655623,4.20602504152285,3.93556056262176,4.87454297541303,5.175685376254,2.88278300950673,4.47156573305933,5.04006080912172
"hsa-mir-513a-1_mature",2.12205603146,2.12205603146,2.12205603146,3.39562515491939,3.01523584949037,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.18611133837849,2.12205603146,2.12205603146
"hsa-mir-513a-2_mature",2.12205603146,2.12205603146,2.12205603146,3.1726479701424,3.01523584949037,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.74554449543857,2.12205603146,2.12205603146
"hsa-mir-516a-1_mature",2.12205603146,2.12205603146,2.12205603146,4.35359728321798,4.9434522371148,4.42909676627144,2.12205603146,6.28705444166104,2.12205603146,4.39348193691479,4.5751691885296,4.88781587340374
"hsa-mir-516a-2_mature",2.12205603146,2.12205603146,2.12205603146,4.35359728321798,4.90162120516386,4.23277711246295,2.12205603146,6.09560158593777,2.12205603146,4.30151091576214,4.86585722820301,4.55561981475247
"hsa-mir-516b-2_mature",2.12205603146,2.12205603146,2.12205603146,2.87295569665191,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.26728789906748,2.12205603146,2.62689181557597
"hsa-mir-5187_mature",2.12205603146,5.86000308865029,2.12205603146,3.65924269609498,3.08434407307137,3.75575493877277,2.12205603146,2.12205603146,2.12205603146,3.93674617586612,4.84555977726775,3.65369445162874
"hsa-mir-5189_mature",2.12205603146,2.12205603146,2.12205603146,4.48100487518898,4.14425188180041,3.0726690893911,5.89003058887605,2.12205603146,2.12205603146,3.09691477959295,4.06447852380787,4.91437959290321
"hsa-mir-519a-1_mature",2.12205603146,2.12205603146,2.12205603146,3.65924269609498,2.12205603146,3.2764472317817,4.88790048302715,2.12205603146,2.12205603146,4.39348193691479,4.35924193442275,2.12205603146
"hsa-mir-519c_mature",2.12205603146,2.12205603146,2.12205603146,4.95475401454645,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.57173425294193,3.42030179257548
"hsa-mir-520a_mature",2.12205603146,2.12205603146,2.12205603146,3.87279043913247,2.12205603146,3.21348112222491,2.12205603146,2.12205603146,2.12205603146,2.5646304475069,2.12205603146,4.06417940322934
"hsa-mir-520d_mature",2.12205603146,2.12205603146,2.12205603146,3.49085074877765,2.12205603146,2.12205603146,2.12205603146,3.06671727207918,2.12205603146,2.12205603146,3.90772569319905,2.12205603146
"hsa-mir-522_mature",2.12205603146,2.12205603146,2.12205603146,5.6595380511197,5.48356773097627,5.3305035023283,4.98214885372466,2.12205603146,2.12205603146,4.63649096869575,3.90772569319905,4.62235721560762
"hsa-mir-524_mature",2.12205603146,2.12205603146,2.12205603146,2.87295569665191,3.01523584949037,2.12205603146,2.12205603146,4.77368029529378,2.12205603146,2.12205603146,2.12205603146,2.12205603146
"hsa-mir-526b_mature",2.12205603146,2.12205603146,2.12205603146,3.39562515491939,4.2169541786842,3.63267516314274,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.73449076502545,3.22929586790033
"hsa-mir-532_mature",8.1821932708196,8.45548864918868,8.77314856534286,8.2342595523639,8.75525509523098,9.00889915677474,7.80758812300918,8.05454213481526,8.29200873585493,8.02281420334024,8.55518546337433,8.23383762859813
"hsa-mir-539_mature",2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.00122051374804,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.38981780967326,3.58129746726387
