"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-1266_mature",7.79463744557552,0,6.62415267702389,4.71858338144691,5.58741415209069,1.71630516496818,7.18898656902907,5.68047284888704,6.02929128066022,5.08876960069026,4.27166900475038,3.26542206576413
"hsa-mir-1269a_mature",0,0,6.371723558764,7.02968031776125,6.84153204032553,6.4572271338411,4.828651537605,0,0,7.72781361736049,7.44128819662992,7.92991354660864
"hsa-mir-1269a_unannotated",6.11170283801299,8.75403536598243,7.52678493545592,7.64830013132791,7.22601788941009,6.87753355979973,8.25972891331229,4.70833288788493,7.99692271162751,7.22533901249327,6.87848291490646,7.84122705908461
"hsa-mir-1269b_mature",7.85327120608371,7.09062144339125,7.33967091187252,9.81503776094888,9.60281010208227,9.48810391318105,6.98107725406157,6.66633844395131,6.98674271013522,10.2027952790991,9.4572826802242,10.2141252713892
"hsa-mir-127_mature",0,0,0,0,0,0,4.92479858024283,0,6.74491102106414,1.95984280965861,0,3.34403237747893
"hsa-mir-1273c_mature",0,0,0,3.83467035419759,3.96728309699421,2.63807398814759,4.3633910329812,0,0,1.95984280965861,1.9210951929193,2.79148737929171
"hsa-mir-1276_mature",0,4.13480512951687,5.19482370808781,7.01630076116494,6.69332927644594,7.21851800828336,5.80304064513612,7.1118397934662,7.93233120189014,7.20932767107206,6.99564473639735,6.77841560781343
"hsa-mir-1276_unannotated",0,0,0,4.38552724845187,0,0,0,0,0,0,2.42753523920845,2.25382495116974
"hsa-mir-1277_mature",0,0,0,3.70724324911913,2.05586018597327,0,0,0,0,4.1970141952792,3.5048875595496,2.79148737929171
"hsa-mir-1278_mature",0,0,0,3.56746096300107,1.84146937495206,4.0875956050851,0,0,0,3.94962639708076,2.53054355132553,2.5475594949931
"hsa-mir-128-1_mature",14.427109175451,5.20536941688536,14.5266036258337,4.98898907771365,5.62985358525732,14.6817212374072,5.90085265158966,14.4075317681672,14.6386604421263,6.08507173605799,5.218485051791,5.46203614274304
"hsa-mir-128-2_mature",14.3892202735428,14.682239996901,14.4445435465434,14.6535899314724,14.8285055893342,14.4274552352642,14.5015429279385,14.3458884671936,14.5389819484271,14.3047899203668,14.7626307815629,14.5503939271643
"hsa-mir-1283-1_mature",0,5.66395185832629,0,0,1.28416810837828,0,0,0,0,0,2.06531799833639,0
"hsa-mir-1283-2_mature",0,4.52916394406586,0,0,1.84146937495206,0,0,0,0,0,1.58052606311116,0
"hsa-mir-1284_mature",0,8.63883658377341,0,7.89120308167317,8.17894196089945,7.3600241983371,6.79006266337082,7.96862269173834,6.6274190054658,7.87716673986787,7.81227145506431,7.94260064816775
"hsa-mir-1287_mature",0,0,0,5.37176306322471,4.82134798023259,4.14197954919788,0,0,0,5.82628134094633,3.73799937433549,5.03435375708169
"hsa-mir-1288_mature",0,0,0,4.38552724845187,4.04461187922627,2.71183917236608,0,0,0,4.32140256640855,4.61419795077118,3.90697132389644
"hsa-mir-1289-1_mature",0,0,0,2.0055303104494,1.10321739485031,0,0,0,0,0.868505238939961,0,2.08098604613695
"hsa-mir-1289-2_mature",0,0,0,0.680839710266297,1.28416810837828,0,0,0,0,2.10537000939023,0,2.67467266065067
"hsa-mir-129-1_mature",0,4.83854104630317,3.68656391924636,4.16076138739814,4.47535431944097,4.40917893089548,0,0,0,2.23755336768569,3.226710924534,3.00007568290227
"hsa-mir-129-2_mature",0,5.30948889289681,3.95555276911704,1.77074033060769,2.24247479700236,4.16842158070934,0,0,0,2.84664914907632,2.62668467271685,3.68334433584177
"hsa-mir-1291_mature",0,0,7.01114011551525,3.41266781866834,0,4.47421310896188,0,0,0,3.60263485377803,0,3.68334433584177
"hsa-mir-1292_mature",9.78072108663769,9.74773755504025,8.51768325738839,9.82849710658706,9.98967864444537,0.985272803260754,9.19607541483595,9.47721203056027,9.39250820544005,10.0323914335714,3.69429331915305,9.74168301945741
"hsa-mir-1293_mature",5.01405011712763,0,0,2.9324010012725,4.06949370765084,2.84893601042031,0,0,0,0,2.42753523920845,3.74258381008135
"hsa-mir-1294_mature",0,0,0,5.04276884537175,3.22116741417934,0,0,0,0,0,0,3.09405251292119
"hsa-mir-1296_mature",6.62385799267831,7.09062144339125,6.12131344077224,8.95980426755511,8.63987340741223,8.97232935003934,8.41678317238244,4.90740686856361,8.99409616403461,8.77559498003405,8.74891092367439,8.75959042508227
"hsa-mir-1301_mature",8.15309813566285,6.6496538539162,7.98314123042841,10.1265629644359,9.87306316954412,9.59614042382814,8.49717218312584,5.78537731057929,6.08977115459375,10.0843423394238,9.73177811940546,9.94923969537349
"hsa-mir-1303_unannotated",5.43845484498333,0,0,2.81367354912888,1.28416810837828,0,0,0,0,2.10537000939023,1.9210951929193,3.00007568290227
"hsa-mir-1304_mature",8.5854349491449,8.09991240534178,8.45396788068941,9.27133044551597,2.32744715944792,8.8075613873279,8.58071529185027,8.18540758012323,8.05874586811888,9.39395692448091,9.02512308473113,9.27172894490571
"hsa-mir-1306_mature",1.50688159120532,5.81310666459217,6.77082374778202,6.18518531200773,6.34156244316672,6.33998932264158,6.03615943459064,8.64174155616006,9.35603736897366,6.22701781785932,6.26768811842376,4.74672678072766
"hsa-mir-1307_mature",8.61284481989821,7.79373222234054,6.64332298421483,8.54573223679862,8.52538943773445,8.6346184036771,8.57331724332752,7.96862269173834,7.30000840818792,8.14676430668582,9.17276325315993,8.62044710538202
"hsa-mir-130a_mature",7.69556581369318,4.13480512951687,6.87180229354335,7.67834322108022,7.98823172761918,7.96674894364976,6.47774403063366,7.46759311399935,6.02929128066022,7.28766444597322,7.60955547037904,7.88131776800884
"hsa-mir-130b_mature",9.39117934908533,9.82003150008979,9.75921708533711,9.97401134252547,9.87571073548977,10.2195317488771,9.47942908398691,9.23941556224716,10.2561390727394,10.2680146814238,10.3502373918778,10.0906060306512
"hsa-mir-132_mature",7.47433284394147,5.66395185832629,7.09707613735523,3.63904437721006,4.5829565347515,7.28648574600356,6.62812746711964,7.35279497753998,0,4.7332934872358,4.83151683798083,4.31086967358154
"hsa-mir-1323_mature",0,6.43624089849772,4.07331362935403,7.11374778307437,7.20090183049557,6.74325678250639,8.06248158223732,7.73974961897628,0,7.59239413437927,6.87359261031277,7.32062617409016
"hsa-mir-133a-1_mature",5.16980740357284,0,0,3.14403707152605,2.5559176643153,3.24650325918881,0,0,0,3.65085456679194,4.41319099913909,2.79148737929171
"hsa-mir-133a-2_mature",5.01405011712763,0,0,3.41266781866834,3.22116741417934,3.55784674703691,0,0,0,3.27360357046557,3.82162924814242,3.34403237747893
"hsa-mir-134_mature",5.16980740357284,0,0,0,0,0,0,0,0,2.10537000939023,3.90067575599117,2.67467266065067
"hsa-mir-1343_mature",5.76597422164492,0,5.94713629230355,5.21662374260881,5.86119981108921,4.98626888091285,0,0,0,5.81574467297214,6.19113931470374,5.44430303254934
"hsa-mir-135a-1_mature",0,0,7.08310425825604,1.14152766891581,0,0,0,0,0,0,0,3.26542206576413
"hsa-mir-135b_mature",7.83010286786264,5.09314704935459,4.28341083320864,5.16905139957637,3.94055749856794,5.19358713511514,3.87854845405924,8.2960717431123,8.3946531938094,4.0247407398208,0.845040797833371,3.48946363381252
"hsa-mir-136_mature",0,0,0,0,0,2.39102887238057,0,0,0,0,3.226710924534,1.65717135639936
"hsa-mir-138-1_mature",0,0,0,1.77074033060769,0.364105271921374,0.725195888286688,1.56477508815804,0,0,2.92716868009651,3.45337854254802,2.5475594949931
"hsa-mir-138-2_mature",0,0,5.19482370808781,1.77074033060769,3.79895694391255,2.84893601042031,0,0,0,3.74271270867129,1.9210951929193,1.884585851941
"hsa-mir-139_mature",5.31037529001217,0,0,3.49213945107946,4.37911757400328,4.72638865233678,6.37936414266114,7.30065440858538,0,1.95984280965861,4.51719236913449,1.65717135639936
"hsa-mir-140_mature",8.02633014578086,1.9111873973818,8.43208837803049,8.60726294438759,8.12803428421038,8.1236285506712,6.62812746711964,6.87089422787756,7.3748309575921,9.07079360235033,8.17823849861625,8.64975700426833
"hsa-mir-141_mature",0,0,0,3.23924764871775,3.42771711561834,0,0,0,0,2.92716868009651,3.60269650182237,2.08098604613695
"hsa-mir-142_mature",4.53003389343437,5.9482755816521,0,2.38446646540873,0,3.24650325918881,0,7.07091942704607,0,1.61561670084897,2.19642447464729,2.79148737929171
"hsa-mir-143_mature",11.7726711269783,11.6981429116842,10.93309333075,3.83467035419759,13.3490290856957,12.845443063094,11.7644425704061,11.7069435906419,11.693358494092,13.1383272925752,12.8455975134767,2.89954802673245
"hsa-mir-144_mature",0,0,0,0,3.12948833427716,0,6.34502134164396,5.92968506836044,0,0,0,2.08098604613695
"hsa-mir-145_mature",6.5118410372592,6.68879381203707,7.26737518368355,8.77950182485742,8.81561458906108,8.69838471814561,6.47774403063366,6.66633844395131,6.85355095814272,9.02807466975453,8.6190659592846,9.1796127067812
"hsa-mir-1468_mature",0,0,0,5.28516434150228,5.51680227013993,5.86166869738052,6.47774403063366,0,6.81823889657761,5.70591588250591,6.11859097820999,6.02415930032895
"hsa-mir-146a_mature",16.2073319338171,16.7729639289058,16.549940072773,17.6092210282892,17.8286241207204,17.463324107799,16.3828600755408,16.4692174990994,16.5137640160802,17.432466620922,17.613802089559,17.8073393266122
"hsa-mir-146b_mature",2.7061663735311,8.44670845726971,13.6097204200713,5.41318804039944,6.1681112910164,4.87828104078776,1.56477508815804,5.50725966126233,6.74491102106414,6.7759564076648,5.60818628294102,5.84653973296689
"hsa-mir-147b_mature",0,0,0,0,0.896271447983389,2.1991816894575,0,0,0,3.21065421568402,1.76083691649437,2.67467266065067
"hsa-mir-148a_mature",8.91764393104103,8.27730022209662,8.99528613333863,10.8123026097509,10.8944389361912,10.7699619609357,9.36840114162948,8.62063032489958,9.62484922284085,10.8370407655122,10.5496590990872,11.1987203829492
"hsa-mir-148b_mature",6.18658141686222,6.52542866172499,7.29187851176219,7.38236419829228,7.16383328117508,7.06864412110433,4.05888015554661,7.41950793692139,6.70680036751766,6.79217137304681,5.23383112767221,6.20352744832727
"hsa-mir-149_mature",8.71755575244,9.75236362529435,7.7902358780615,8.79916653283822,8.83931841874591,8.8883248643581,8.3316490688273,7.26481680084128,7.81183249703866,8.46599037876851,1.13387472655393,8.67658588650814
"hsa-mir-150_mature",0,0,0,3.04209630446771,1.72100741679816,0,0,0,0,3.27360357046557,1.58052606311116,0
"hsa-mir-151a_mature",6.8480088177178,6.90365255459382,5.56018777493709,9.59869485353402,8.22119149675563,9.38406550559525,7.26442829651624,2.28335831072697,7.07914099523882,10.044850888034,9.06320514945336,10.074845424979
"hsa-mir-151b_mature",0,0,0,0,0.364105271921374,0.407692692942182,0,0,0,2.35863574256185,0.845040797833371,2.89954802673245
"hsa-mir-152_mature",6.65055411993778,8.07057704507333,6.30105588337957,4.06003752813789,3.60836492796522,8.53016873019998,7.91810351320386,6.01844773982052,8.32087821520768,8.54466460988323,8.22314261946577,3.34403237747893
"hsa-mir-153-1_unannotated",0,0,0,2.68429201615969,2.75310455908724,3.59730785614041,0,0,0,0,0,0
"hsa-mir-15a_mature",7.29981080229957,5.9482755816521,8.29940374661134,6.9545080648297,0.896271447983389,5.57587027834113,7.71794763492743,5.78537731057929,5.83096697779574,6.68046138732929,5.63154808780791,6.35357160005578
"hsa-mir-15b_mature",5.86047806717473,8.46936392496913,6.27670925133585,7.04293693162194,7.08671038198773,7.08954996980129,6.07858141917613,6.58147793266389,5.4243529061885,7.34740850937785,4.91003787702659,7.4146899195015
"hsa-mir-16-1_mature",10.3801692995861,10.873324786479,10.365434243313,2.68429201615969,12.0738960561498,11.7895166315424,4.4945085244561,10.3256141994741,10.8851118983769,12.1364380417504,11.8885385421717,12.4994341123598
"hsa-mir-16-2_mature",9.92164182200294,10.8796815681571,10.4178626046891,12.0621072855751,12.1269003831921,11.8084239465434,11.0390760114885,9.95589283957309,10.8039487526522,12.1394778214661,11.8400077114624,12.3617139845123
"hsa-mir-17_mature",0,1.9111873973818,7.5774971984152,5.01612954256305,4.68308735366008,5.08673352785946,0,7.43571505920124,5.83096697779574,5.62373696156867,4.76968780427627,5.87329248819045
"hsa-mir-181a-1_mature",7.70832826419002,5.30948889289681,8.04210778790717,8.2001298848219,7.78916051388455,7.86331533559756,8.12453781422168,6.42791055767854,7.55723885176089,8.26572591615134,3.55462075378395,1.884585851941
"hsa-mir-181a-2_mature",5.94917017937955,7.20303297581708,8.04210778790717,6.91179178847609,6.4592053235472,6.5556677697888,7.99763560952534,5.92968506836044,7.57849985364115,6.0223055553114,6.59925861635673,6.90697636926445
"hsa-mir-181b-1_mature",5.81399981627663,0,3.95555276911704,8.58704289828137,8.30477253732979,2.97412790016215,1.56477508815804,7.30065440858538,6.78204078826604,8.36481999367004,7.56171156837579,2.25382495116974
"hsa-mir-181b-2_mature",6.7526569192856,0,3.35565782352701,8.66198683584787,8.4083642628527,8.09806516997866,6.23679727480233,7.57392599400097,6.81823889657761,4.13055245682213,7.64155128853723,8.96164732150795
"hsa-mir-181c_mature",0,6.12989362874114,0,2.20740413967184,3.38870538570843,5.57587027834113,3.87854845405924,1.55289304735549,5.4243529061885,2.23755336768569,5.12281394084617,0.621518650383613
"hsa-mir-181d_mature",1.50688159120532,0,5.02981396967144,6.94040937055338,6.87720146082896,5.76967275356319,6.11979154832234,6.3951333247849,0,1.61561670084897,6.14318135016752,7.25602236765475
"hsa-mir-182_mature",5.16980740357284,12.116664313278,11.8277091342085,6.06036968184015,4.761528236773,4.82940579793821,5.25580140233542,6.7975422480857,12.3502519645669,6.51446700338413,6.3403791088266,6.14983239573075
"hsa-mir-183_mature",13.017758853188,13.1873960055758,4.62942257337968,6.86030304895198,6.33131173875348,6.91315139086186,6.59927874582288,5.16240683901956,12.915153821961,6.27395871847696,5.98892935883286,6.79949188684822
"hsa-mir-184_mature",0,5.88227357444638,0,5.58615398009216,6.88072037420082,6.60973298198332,0,1.55289304735549,0,5.61160544872278,5.12281394084617,5.9506970689588
"hsa-mir-1843_mature",1.50688159120532,4.34541747735837,0,7.97312392961874,7.93337505964108,7.78430784577256,5.94737926052963,1.55289304735549,3.90506377196084,7.83865301107283,8.02348108407501,8.21515244744466
