miRNA,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
hsa-mir-933_mature,11.509710719233922,2.7533818091525326,1.3414151830466678,2.052594784933743,0.04011189376255281,0.12466147375224745
hsa-mir-3158-1_mature,55.440919569055595,-1.8512733514058763,0.9049907215543221,-2.045626885794269,0.04079309417507453,0.12616010588779147
hsa-mir-10527_mature,64.8348711679833,1.9361397692617197,0.9497525283201989,2.0385729034974163,0.041492671849869774,0.12647285554239152
hsa-mir-522_mature,14.613677516656523,2.676144134621246,1.3124613000093652,2.039027081866833,0.04144732476134132,0.12647285554239152
hsa-mir-6743_mature,10.983124603858156,-4.1254863937816815,2.0211595689880757,-2.041148287884647,0.04123608993379073,0.12647285554239152
hsa-mir-199b_mature,150.7016097154657,1.8617934425069576,0.9175246017535169,2.029148252753999,0.042443192403192824,0.127640905428185
hsa-mir-378c_mature,2.4992123355728713,3.7396102363259884,1.8432727929081714,2.0287882784977933,0.04247985969297639,0.127640905428185
hsa-mir-4755_mature,27.272885425343993,-1.1838864048167712,0.5832270389148473,-2.0298894355438515,0.04236777918070436,0.127640905428185
hsa-mir-1255a_mature,2.647704166524666,3.8232237634428747,1.9006707215918581,2.0115129464617794,0.04427130423280863,0.13239625888490883
hsa-mir-12136_unannotated,110.89589876042103,1.1885957169007018,0.5924755325277679,2.006151565161883,0.044840079669363576,0.13346765497829347
hsa-mir-7973-2_mature,3.72310526576662,4.316278045414944,2.1662761988885406,1.9924874065594744,0.046317605577852174,0.13722131745961813
hsa-mir-6803_mature,31.74838676397815,-2.6101816186286477,1.313539719899703,-1.9871356602965546,0.0469073654163388,0.13832218453004091
hsa-mir-548ar_mature,2.6843303460326995,3.843384526701439,1.9436610126016152,1.9773944642522923,0.04799705922587924,0.14088025717225666
hsa-mir-3139_mature,3.736000060311965,4.317877144188157,2.191881992680732,1.9699405162352168,0.04884518825009449,0.1427089831823037
hsa-mir-181b-2_mature,185.0381689541793,1.8131607973305255,0.9262600928586372,1.9575071962074093,0.05028786655566189,0.14470442295186636
hsa-mir-27b_mature,74.92896374414612,2.5442684253599954,1.3019026423783695,1.954269345910552,0.05066937207462828,0.14470442295186636
hsa-mir-4474_mature,3.613485379296758,4.271729350781048,2.183721386722867,1.9561695813180986,0.050445180584611976,0.14470442295186636
hsa-mir-4797_mature,3.6066143762152176,4.2698234393305885,2.1828348378999323,1.9560909351430875,0.05045444281469884,0.14470442295186636
hsa-mir-570_mature,13.598682796163127,-3.0388418423971437,1.5536335462008466,-1.9559579218845575,0.05047011114784499,0.14470442295186636
hsa-mir-3192_mature,3.528588428936627,4.234860999456049,2.1868542930117973,1.9365080760015698,0.05280550439661836,0.15012865375540826
hsa-mir-6726_mature,9.687854089845771,-3.1024361256017836,1.6095168669426454,-1.9275573865187323,0.05391020361650365,0.1525851298788541
hsa-mir-4689_mature,38.4258804210417,-1.5800081129013495,0.8217506196660209,-1.9227343126841845,0.05451342527859359,0.15360671834057038
hsa-mir-1296_mature,322.93122966914,1.1946216090286124,0.6244120689623888,1.913194296538445,0.05572318340720884,0.15609300156964162
hsa-mir-4695_mature,32.58576293739417,-2.8603163374640808,1.4969151392550855,-1.9108072745442797,0.05602935252332857,0.15609300156964162
hsa-mir-7111_mature,31.77967257411651,-1.6205606056869615,0.8484651157369294,-1.9099908477432606,0.05613439173166923,0.15609300156964162
hsa-mir-7106_mature,2.3982916734073187,3.6783977969083765,1.9280198422234303,1.907863039763313,0.056408920406970875,0.15617142156340408
hsa-mir-3620_precursor,13.278946858725103,-4.892995290262719,2.5715757344760624,-1.902722608813085,0.05707675021814622,0.15733330277523785
hsa-mir-1306_mature,140.85727687079577,-1.6516744296948167,0.8709318158931711,-1.8964451631623616,0.057901204666963364,0.15891499462707695
hsa-mir-1915_mature,16.814900106997133,-2.3332885986112615,1.241362182962789,-1.8796195265449005,0.06015995010684106,0.16378457981868685
hsa-mir-6783_mature,3.6205048397108155,4.269999223655864,2.2720210338131306,1.8793836677161075,0.060192124759864414,0.16378457981868685
hsa-mir-324_mature,95.09146097443485,0.727110524913762,0.38830003907202915,1.872548163145778,0.06113080516247432,0.1649231083957818
hsa-mir-6842_mature,3.328193023915394,4.152734410530442,2.2167824914302923,1.8733161356985695,0.06102474300804909,0.1649231083957818
hsa-mir-508_mature,2.2890701568891414,3.6126350350005914,1.9444368025546666,1.8579338913222532,0.06317840283183053,0.16972503133635827
hsa-mir-641_mature,47.27521765710675,2.653540592817492,1.4311221624438344,1.8541677729916592,0.06371516111889618,0.17044477700160413
hsa-mir-23b_mature,740.6925211643025,0.7413617043967539,0.4009801960656178,1.8488736143852722,0.06447606449900245,0.17103692423584752
hsa-mir-3143_mature,2.140739392302934,3.5150349762971516,1.8996178031681161,1.8503906261748544,0.06425726907849497,0.17103692423584752
hsa-mir-412_mature,4.340661951805719,-4.894183601998239,2.661295646476808,-1.8390228866445069,0.06591181988345615,0.17411705752546333
hsa-mir-138-1_mature,2.226446912519752,2.9791499716075975,1.6234386703603436,1.8350862437854434,0.06649291183920353,0.17448118921962388
hsa-mir-541_mature,3.190181460481664,4.091594890371146,2.230525854374315,1.834363355325859,0.06660007538036117,0.17448118921962388
hsa-mir-4753_mature,23.46196165399451,-2.6306415951683473,1.4374701765054472,-1.8300495120973932,0.06724253550573102,0.17543937247174266
hsa-let-7c_mature,58.64672802483674,-1.6124911247471208,0.886936587587455,-1.8180455596416847,0.06905716966017572,0.17943543264160414
hsa-mir-4713_mature,107.89239377869673,-1.6342610647791433,0.9045979438593802,-1.8066159401233277,0.07082218238197328,0.18327046379661657
hsa-mir-5094_mature,46.11858129792862,2.2380090054973882,1.2458832620896445,1.7963231978441634,0.07244313055205873,0.18670302752034648
hsa-mir-130a_mature,163.13938625672805,0.944947693203962,0.5268034038930426,1.793738776592673,0.07285487299603048,0.18700400598981104
hsa-mir-6889_mature,3.0977440280141417,4.051045698117835,2.2655289194170325,1.7881235871225396,0.07375607092321479,0.18855382647305718
hsa-mir-6847_mature,3.06331396038494,4.031659219416245,2.259747171555661,1.784119599822647,0.07440423307913181,0.18944692277979747
hsa-mir-494_mature,45.45976097955005,-1.9062175189574615,1.0703991198846556,-1.780847427418356,0.0749373790576994,0.19004119329032568
hsa-mir-4635_mature,2.874246307919986,3.941141059571344,2.2183743642706406,1.7765897059791873,0.07563577055838983,0.19104812164947868
hsa-mir-6883_mature,10.999947483123046,-4.134300557539829,2.3304061598917243,-1.7740686703865893,0.07605179224888407,0.191336651927748
hsa-mir-196b_mature,2.9776073537535885,3.9901799149208546,2.2581761657073733,1.7669923080030965,0.07722951650861683,0.19353167378048644
hsa-mir-4435-2_mature,8.783267652842339,2.2714325972327267,1.2993018386801158,1.7481947070437007,0.08043031782216242,0.19962427029942714
hsa-mir-4638_mature,3.147435955311756,4.073826354989044,2.330408117118071,1.7481171323875206,0.08044374693387446,0.19962427029942714
hsa-mir-6753_mature,2.14512721776341,3.520057914986185,2.0147033282672986,1.7471842457388174,0.08060538359093589,0.19962427029942714
hsa-mir-6819_mature,8.753282953384428,-3.6041751972861817,2.070406225274477,-1.7408058154425083,0.08171762226389248,0.20159133274438845
hsa-mir-379_mature,29.57249425060956,-2.4460435559951814,1.406681083893472,-1.7388757011112408,0.08205662919369296,0.2016430345302377
hsa-mir-375_mature,458.6200354416078,0.7109317917889042,0.40927751581184013,1.737040918015505,0.08237994867397382,0.20165593613629113
hsa-mir-676_mature,93.55158549390994,-1.5285670567846146,0.8812192867000146,-1.734604632303027,0.08281085843686342,0.20193109326527467
hsa-mir-3909_mature,351.87806150935876,0.5970109759503416,0.3459376973917009,1.7257760008570375,0.08438771897549999,0.20420539629949233
hsa-mir-6821_mature,26.873502706749196,-2.6667791437170627,1.5451058388906818,-1.7259524083034294,0.08435597505015292,0.20420539629949233
hsa-mir-3158-2_mature,66.77533899151874,-1.1209071471067704,0.6541299362576602,-1.71358484756039,0.0866049983481448,0.20877402643621215
hsa-mir-3614_mature,2.8327162559801544,3.918655841073217,2.2908148744512435,1.7105947253864924,0.0871559533694108,0.20930634256138805
hsa-mir-664a_mature,96.5778453202436,-1.0296248811458326,0.6052209412236909,-1.701238028981686,0.08889829949351967,0.21268498822223195
hsa-mir-4646_mature,3.184016774648958,4.088085441513062,2.413510395049861,1.69383378248454,0.09029687266888874,0.2144127987718182
hsa-mir-4721_mature,13.304836493236351,-3.581465822701505,2.1141737387278474,-1.6940262557875516,0.09026029394876875,0.2144127987718182
hsa-mir-101-2_precursor,2.6784501067712223,3.8364971818811995,2.2727737846096936,1.6880242142268664,0.09140658085031178,0.21623795619066294
hsa-mir-526b_mature,1.936781722007845,3.374911937278763,2.014109683045621,1.675634631861466,0.09380978095469021,0.2210981454471137
hsa-mir-1226_mature,147.10462338650584,-1.744923423856059,1.0438602494334468,-1.6716063522900817,0.09460197133946269,0.2221394438119235
hsa-mir-3664_mature,84.56903378513441,-1.7160016074364597,1.0366413368396887,-1.6553474634417655,0.09785403629433548,0.22808624636253197
hsa-mir-6754_mature,7.824893934116895,-3.4517940324071987,2.08319536370121,-1.6569708691528584,0.09752536479851655,0.22808624636253197
hsa-mir-1294_mature,3.985597485338619,4.410106818920923,2.671223754353558,1.650968703663755,0.09874496554040957,0.22848287646941487
hsa-mir-7-1_mature,154.19448536099353,-1.0513716503946808,0.6361459277501939,-1.652720868799683,0.09838768518162679,0.22848287646941487
hsa-mir-140_mature,263.1250856760045,1.1361210457519855,0.6907838273408878,1.6446839094733652,0.10003501272826336,0.2306261747989781
hsa-mir-5004_mature,21.478500627621962,-2.3133117161130268,1.4245017235574677,-1.6239444837847556,0.10438765751877915,0.23978903937284776
hsa-mir-6733_mature,2.6269800017403053,3.80844919358369,2.3529511519705273,1.6185840451444247,0.10553679023390462,0.24133146144046788
hsa-mir-6789_mature,10.687315304948498,-2.6935858459389967,1.6655159589778055,-1.617268109272372,0.10582042000070989,0.24133146144046788
hsa-mir-99a_mature,25.00534697839421,-2.2465424752971908,1.395860431915166,-1.6094320205171668,0.10752190833539757,0.24433293865463102
hsa-mir-4457_mature,2.475518832533917,3.7257756151477195,2.320517996148437,1.6055792807173699,0.10836638088363716,0.24537244814366413
hsa-mir-1307_mature,323.6721659310698,0.6739368670436215,0.4204672726781525,1.6028283551083602,0.10897255478928439,0.24586690297653488
hsa-mir-3685_mature,1.8614760790426745,3.310829777135299,2.0706033700477096,1.5989686025957799,0.10982757917700964,0.24691732339795783
hsa-mir-181b-1_mature,130.28559090515424,1.8621084444024378,1.165917317200412,1.5971187810073122,0.11023923249057524,0.24696704381280812
hsa-mir-130b_mature,978.1204987004514,0.4429572189038179,0.28091148106828345,1.576856941621922,0.1148284460432593,0.24846837812773517
hsa-mir-144_mature,12.602383156485908,-3.6692428032362043,2.326213637477563,-1.5773455817303863,0.11471602954466177,0.24846837812773517
hsa-mir-193a_mature,604.6130042783079,-1.9230125422274553,1.2119634115521754,-1.5866919115690392,0.11258243914281196,0.24846837812773517
hsa-mir-193b_mature,1126.8252071307331,-0.5042420656943382,0.31940705163616034,-1.5786816950701676,0.11440908551340069,0.24846837812773517
hsa-mir-2110_mature,782.0173770695692,0.7165015801943034,0.45002273599070053,1.5921452915416912,0.11135206243621974,0.24846837812773517
hsa-mir-3611_mature,1.7236809481635256,3.20541124361488,2.028972427622028,1.5798200113402467,0.11414809146790057,0.24846837812773517
hsa-mir-3652_mature,2.4511364772472612,3.7114742755744032,2.338526098615438,1.587099788098085,0.11249004589110688,0.24846837812773517
hsa-mir-5696_mature,2.4549594462777926,3.70891955944141,2.3494459738599325,1.5786358148717003,0.11441961479956525,0.24846837812773517
hsa-mir-6787_mature,11.547202683790482,-1.6509921352342845,1.0444427570722885,-1.5807397045504286,0.11393756600017015,0.24846837812773517
hsa-mir-6833_mature,16.366411080923463,-3.05567849067748,1.9376122101314066,-1.5770330485635449,0.11478792091129962,0.24846837812773517
hsa-mir-181a-2_mature,129.40104623968298,-0.7541508825851444,0.4789810877096583,-1.574489895188272,0.11537423581010264,0.2488002228013778
hsa-mir-7108_mature,2.294243583321208,3.61791056662983,2.3156138986233574,1.5623980184177912,0.11819425363286801,0.2540174806889434
hsa-mir-551a_mature,224.79711913342314,0.9292868448421232,0.5963802052834924,1.558212087875019,0.11918298045318342,0.25527705948418344
hsa-mir-16-1_mature,2471.212335037633,1.5069427673950084,0.9770555609499756,1.5423306796696719,0.12299325727479773,0.2616702184973885
hsa-mir-411_mature,2.515713516323437,3.7484354861148814,2.430283983011566,1.5423857920792798,0.12297987208182189,0.2616702184973885
hsa-mir-10395_mature,14.387777791532875,-2.8117405076506223,1.8285807373857574,-1.537662762252678,0.12413109299312505,0.26320773564428523
hsa-mir-19a_mature,419.0921314294569,0.8843254883076562,0.5804900835637177,1.5234118779060728,0.12765569219388684,0.2690310292568856
hsa-mir-6770-1_mature,1.7769910664238762,3.2485131998826837,2.132787336673436,1.523130386243513,0.1277260880225908,0.2690310292568856
hsa-mir-6810_mature,1.7420055701339587,3.2218960536708794,2.1185216220600736,1.5208228323569681,0.12830430307281188,0.2693540667157706
hsa-mir-4700_mature,3.2037918200084285,4.096951342095069,2.704801655434706,1.5146956649716419,0.12984949274922272,0.2716982785577795
hsa-mir-509-2_mature,2.7384959744473827,-3.850298385671,2.545487844078101,-1.5125974357443701,0.13038194593909838,0.2719149793598302
hsa-mir-6866_mature,20.91939112227067,2.13982018813639,1.444843045713534,1.4810052859960594,0.13860516490554478,0.28811696573808326
hsa-mir-4658_mature,3.0743029880531925,4.036640534566115,2.73249002055675,1.4772754901932421,0.13960180524153049,0.2892403415788573
hsa-mir-127_mature,12.306252976407432,-3.496267424734824,2.3758542121493176,-1.4715833180571818,0.14113343308510973,0.29062455448948044
hsa-mir-3680-2_mature,4.141407001010827,-2.1609887803280388,1.4686754023338986,-1.4713862415711276,0.1411866920863722,0.29062455448948044
hsa-mir-5697_mature,15.17376515230657,1.7769009988160982,1.2091039066881113,1.4696015693831104,0.14166969499119858,0.2906750376194819
hsa-mir-548e_mature,33.50209597242342,2.258618938137233,1.5586488282428046,1.4490877593534417,0.14731307596438659,0.30127900052071316
hsa-mir-548j_mature,2.0414260051494333,3.4448640306731027,2.3900619639333347,1.4413283348536603,0.14949194597293608,0.3047520699255353
hsa-mir-552_mature,1.8835299550673248,2.730457247455082,1.8996749211908441,1.437328680289914,0.15062462322902825,0.3060769587410382
hsa-mir-548at_mature,2.067809133637279,3.464314569491909,2.4318260423279745,1.424573349077033,0.1542805684294349,0.3118552449895114
hsa-mir-5580_mature,2.1872119203080427,3.546099801624843,2.490271818780409,1.42398101881164,0.15445196676136683,0.3118552449895114
hsa-mir-3680-1_mature,7.380151516931872,-2.1045362626203876,1.490956620517971,-1.4115342013701606,0.1580871583264305,0.31754299624627536
hsa-mir-6780a_mature,30.48967257678741,-1.8181325420397214,1.2886224541992775,-1.4109117345541446,0.1582706416621814,0.31754299624627536
hsa-mir-600_mature,1.9623765221839538,3.3862744629383013,2.404730637665021,1.408172046340439,0.1590801314744318,0.3181602629488636
hsa-mir-3661_mature,69.757844881781807,1.6075002495232849,1.1455200814654511,1.4032929457393952,0.16052950091044732,0.3200493823183132
hsa-mir-132_mature,73.6895810938704,-1.2535167923213983,0.8952045231710164,-1.400257438245686,0.1614362412069036,0.3208482035272003
hsa-mir-409_mature,45.3581608395167,-1.747809180043653,1.2604405186658483,-1.3866653397446116,0.16554383418343382,0.32798372147592825
hsa-mir-3918_mature,3.1444016473550507,2.9292126643885306,2.1281417007234715,1.376418056839322,0.16869224076876355,0.33214559207265865
hsa-mir-4758_mature,26.442992560334506,-1.9194408062895105,1.3931780582704973,-1.3777426330359523,0.1682827634925003,0.33214559207265865
hsa-mir-559_unannotated,1.8798854098154076,3.3306344970717343,2.425478246369075,1.3731867115517,0.1696943096910798,0.33308418682397706
hsa-mir-493_mature,75.2461238904099,-1.4561959444250834,1.0661785688674632,-1.365808680596452,0.1719990210809964,0.33656598569553003
hsa-mir-6856_mature,1.8280848444116649,3.2874356013436157,2.4158916210729284,1.360754585457614,0.17359125814979232,0.3386364851291333
hsa-mir-12132_mature,1.9618321063520106,3.391428242141998,2.5028714870787376,1.3550149337073443,0.17541279912644522,0.3390601056285557
hsa-mir-19b-1_mature,563.4080143443434,1.052005260015073,0.775866306103428,1.3559104857877846,0.17512765080405485,0.3390601056285557
hsa-mir-582_mature,21.397156945030233,-1.2624854268741443,0.9299776130866448,-1.35754389042107,0.17460845750612383,0.3390601056285557
hsa-mir-139_mature,30.00531893192071,-1.7509800621618086,1.2958237575996003,-1.3512486184119246,0.17661580519933429,0.3403477826637627
hsa-mir-210_mature,93.05026420246911,-1.2935003680032893,0.9615184477194197,-1.3452683836397334,0.1785385797087668,0.342217627130406
hsa-mir-548aw_mature,2.5921425577984225,3.7909097363689472,2.8187826394112196,1.3448747992717818,0.17866566968480185,0.342217627130406
hsa-mir-219a-1_mature,66.32338854679448,-1.3979669570228968,1.0425600640477113,-1.340898241963468,0.17995349310232703,0.34364612839420283
hsa-mir-15a_mature,104.373101258204,-1.0880335104098757,0.8145826366915957,-1.3356944543145346,0.18164916275244783,0.34584255010526105
hsa-mir-519c_mature,2.6220088792867187,3.804644711953117,2.8575830173808887,1.3314205357506133,0.1830506760033525,0.34746745085666314
hsa-mir-100_mature,142.69552813219076,-2.120512402417827,1.5957671629586616,-1.328835717164559,0.18390217562018268,0.3480417293826741
hsa-let-7a-1_stemloop,2.4871721809508656,3.7337007843280383,2.8367132307163874,1.3162066379847372,0.18810469634985624,0.354935647279193
hsa-mir-3127_mature,27.078470999054776,-1.2923783612683968,0.987015109009763,-1.30938052464566,0.1904054851314906,0.35641427220348293
hsa-mir-3529_mature,2.446980686348676,3.7079551466037777,2.827765462786388,1.3112668626167034,0.18976761971850303,0.35641427220348293
hsa-mir-4742_mature,31.813591588287224,-1.657262524085329,1.2661679120583993,-1.3088805270630577,0.19057482378072668,0.35641427220348293
hsa-mir-6867_mature,2.399396715784869,3.6803772052877184,2.8203525912424836,1.304935140633022,0.19191493413881586,0.35786490660002723
hsa-mir-660_mature,425.32869839172537,-1.4577857652242536,1.1298070759918863,-1.290296189678602,0.1969478393574874,0.366172815696912
hsa-mir-181d_mature,58.39543247277558,1.4702432141361856,1.1430937139469688,1.2861965700603915,0.19837446781005796,0.3677468204432069
hsa-mir-3939_unannotated,2.338244239906889,3.6419858858636456,2.869869883877364,1.2690421633133788,0.2044260264837647,0.3778603521594951
hsa-mir-4779_unannotated,2.4503790208353684,3.7100001734623222,2.9295850087484907,1.2663910288943014,0.20537312114871614,0.37850743839618034
hsa-mir-1276_unannotated,2.3375488397798354,3.6387313957240717,2.90422668373662,1.2529088779813933,0.21023887055597837,0.3852353870881222
hsa-mir-7110_mature,6.778337602668974,-2.615180149650346,2.084926385810325,-1.254327331386299,0.20972305362137136,0.3852353870881222
hsa-mir-543_mature,22.605029967261842,1.3948927877658166,1.116166155296795,1.2497178678517686,0.21140262786539873,0.38625148722381214
hsa-mir-3912_mature,58.48586445357368,-1.2497633890535,1.0061518027925447,-1.2421220988570696,0.21419151615438312,0.3891043588592518
hsa-mir-6806_mature,2.2325729909031207,3.5780292049128564,2.8778918546329697,1.243281327320473,0.21376418260728963,0.3891043588592518
hsa-mir-3928_mature,37.12363607035272,1.6268439576097782,1.3164972597382145,1.2357366835182597,0.21655645715444338,0.392276553816906
hsa-mir-2116_mature,48.4305522157798,-1.0261176842172688,0.8341158223092283,-1.2301860925938177,0.21862742657731207,0.39377780809663593
hsa-mir-4504_mature,2.226714544295624,3.5749989933921045,2.9053851366485266,1.2304733538755566,0.2185198992281388,0.39377780809663593
hsa-mir-6737_mature,2.1446182931452142,3.5197136731541296,2.8821033649641823,1.2212308954428743,0.22199860957558273,0.39871704949268966
hsa-mir-3154_mature,17.34698103156943,-1.9983620428255757,1.6631413389529288,-1.2015587587304475,0.22953452810163463,0.41108726219332303
hsa-mir-4654_mature,12.697174045886504,1.7283692779834687,1.4567156794210678,1.1864836099453273,0.23543137035329645,0.41693711956421775
hsa-mir-4788_mature,2.020873639573537,3.434567949086112,2.8901765280428684,1.188359228497329,0.23469191221499378,0.41693711956421775
hsa-mir-487b_mature,17.319362184371972,1.5528717065219129,1.3072897378599726,1.1878558069796805,0.2348902232617505,0.41693711956421775
hsa-mir-5588_mature,83.34409145910027,-0.9960102128577114,0.8375208074901302,-1.1892363795026655,0.23434666258771508,0.41693711956421775
hsa-mir-3124_mature,2.0251261332182953,3.4354436488105673,2.905181756329914,1.1825227944259595,0.23699832643520316,0.41854300545938383
hsa-mir-500b_mature,9.879873224110195,1.9614474005469498,1.6690599156023267,1.1751809400078408,0.23992233396307297,0.4225298881460785
hsa-mir-320d-2_mature,28.830011728248067,0.68202945188704,0.5856826167440444,1.1645034911205179,0.2442200293826254,0.4278609240878239
hsa-mir-6735_mature,28.290435578861345,-1.116883070312468,0.9592675565377646,-1.1643081877422987,0.2442991396211234,0.4278609240878239
hsa-let-7d_mature,342.4668705535713,1.095774093850295,0.942932873629143,1.1620913052197441,0.24519837885788603,0.428252815966666
hsa-mir-128-1_mature,9955.537938415595,-1.8103216183075568,1.5610523937287832,-1.1596802423673689,0.24617901725824404,0.42845840286799053
hsa-mir-4749_mature,17.066679493309827,-1.6244788423720242,1.4037389473305295,-1.1572513859940075,0.24716966895630535,0.42845840286799053
hsa-mir-6846_mature,1.971940362982444,3.3967637220849265,2.936279086823455,1.1568259084526042,0.24734349440013334,0.42845840286799053
hsa-mir-186_mature,25808.069668016655,1.402422830359004,1.2183232301233229,1.1511089961052832,0.24968739747078558,0.4289819228714925
hsa-mir-18a_mature,416.03443004006385,0.4585870416566944,0.3990983195363275,1.1490578115925942,0.2505321430584636,0.4289819228714925
hsa-mir-3940_mature,15.544531823970729,-1.3659477095233592,1.1877227801189905,-1.1500559999249265,0.2501208071858073,0.4289819228714925
hsa-mir-4709_mature,2.292295522162609,2.9800851872979854,2.596223274850931,1.1478539677867632,0.25102885392006896,0.4289819228714925
hsa-mir-511_mature,1.9852354475042915,3.403686409366817,2.9526804048549096,1.1527446058064212,0.24901522703964812,0.4289819228714925
hsa-mir-3191_mature,1.9359043540521694,3.370870028249783,2.946822883720198,1.1438997731666347,0.2526652051359216,0.43061758079616747
hsa-mir-6793_mature,1.9090728241145452,3.34976284825452,2.9439425273169433,1.1378492674948495,0.25518342845934866,0.433743414593102
hsa-mir-937_mature,75.97688247132413,-1.1202484486597366,0.9902573959178084,-1.1312699640293498,0.25794148226458913,0.43725909025601467
hsa-mir-153-1_unannotated,1.856036872352897,3.311157468787377,2.947147303003799,1.123512715300172,0.2612198033809872,0.44163561424945574
hsa-mir-3165_mature,1.8546916502379358,3.309524961748819,2.9973648669779998,1.1041448434289367,0.269530311372468,0.4544739824737892
hsa-mir-497_mature,3.703975685133171,2.2647052951486555,2.0599294098239462,1.0994091760368676,0.27158963012006243,0.4558948209200282
hsa-mir-6501_mature,1.7804703710795446,3.2514512596964225,2.963260995931471,1.097254431574078,0.2725301847455689,0.4558948209200282
hsa-mir-6509_mature,11.409751139837939,-1.7909975688241708,1.6315006905660703,-1.0977608401763905,0.27230893525043304,0.4558948209200282
hsa-mir-1343_mature,34.00490551024827,1.3477609218379998,1.2504758765498327,1.0777984182762363,0.2811237255841394,0.4668604585740807
hsa-mir-4449_mature,14.61634537873191,1.52476535826123,1.4173732450487242,1.0757684072192388,0.28203084484838,0.4668604585740807
hsa-mir-4691_mature,1.772956999409054,3.2421936401084492,3.0101345745374903,1.0770925883294156,0.28143890390743703,0.4668604585740807
hsa-mir-627_mature,21.103014421362698,-1.2487626859918353,1.1580752290316432,-1.0783087788139833,0.2808959806526541,0.4668604585740807
hsa-mir-21_precursor,1.7417076314361228,3.213946880460549,3.0102719394074886,1.0676599806106386,0.2856739166984247,0.4684396716125588
hsa-mir-3929_mature,47.40696956645732,1.6489609973089363,1.5427010538409116,1.068879154002952,0.28512412631601597,0.4684396716125588
hsa-mir-4286_mature,9.328242832319296,-2.2383380448421675,2.0976490775856402,-1.0670698301064057,0.2859403042808521,0.4684396716125588
hsa-mir-6820_mature,11.030283731228618,1.4234819097910085,1.3293934023639868,1.0707755185633607,0.28427037722404186,0.4684396716125588
hsa-mir-548b_mature,9.432472540002907,1.6097070337952744,1.5322886384872718,1.050524681423229,0.2934769494217674,0.47954738642629
hsa-mir-4435-1_mature,9.441380951895109,1.5103211653703736,1.443686622791038,1.0461558218573175,0.2954890959779862,0.4815940535990829
hsa-mir-3679_mature,231.35637599250802,-0.4791957180515434,0.46061951744847374,-1.040328730979463,0.29818720032502166,0.48386068701964685
hsa-mir-579_mature,6.096863780084316,1.5409109247887784,1.481848426521307,1.0398573141560252,0.29840619656889894,0.48386068701964685
hsa-mir-190b_mature,76.95805658514747,1.189638818560535,1.157742065544167,1.0275508284320445,0.3041611643538227,0.49193412806204995
hsa-mir-501_mature,973.8088765878451,-1.2028958155500553,1.1771782215240851,-1.0218468143189685,0.30685340832320873,0.4950256001957108
hsa-mir-744_mature,177.95728171985087,0.6982755365273756,0.6897916843630799,1.0122991511156434,0.3113950406276629,0.5010772988780159
hsa-mir-1260b_mature,172.9559050267012,0.5518376231760155,0.5495850542165953,1.0040986721566347,0.31533105540257983,0.5048482048617061
hsa-mir-3174_mature,90.0558497307939,0.8944612470919874,0.890237150585332,1.0047449115147329,0.31501969626221804,0.5048482048617061
hsa-mir-296_mature,13.830451212161927,-1.6729703427892297,1.6692867329797045,-1.002206696870435,0.3162437740600152,0.5050341379195205
hsa-mir-6516_mature,8.184748468220038,1.6121254855092138,1.6360930601762889,0.9853507265262206,0.324451823843565,0.5168403425045734
hsa-mir-766_mature,50.650991922316805,0.9688447329027844,0.9883262059551988,0.9802884179990088,0.3269437701768676,0.5195046373236443
hsa-mir-124-2_mature,3.2833649864271157,-1.8882970176346057,1.9331202086469648,-0.9768130347963555,0.32866172170839136,0.5196297545214965
hsa-mir-3913-2_mature,2.7723841431835945,2.115788896841914,2.163751873690049,0.9778334209983424,0.3281567185095819,0.5196297545214965
hsa-mir-122b_mature,24.365296048905638,1.4954732141073181,1.5377061904444453,0.9725350807588798,0.33078442139672365,0.5216848834963254
hsa-mir-4645_mature,7.785126947748857,1.9059580611119846,2.002266055087625,0.951900501069312,0.3411474454112684,0.5366934997288937
hsa-mir-6873_mature,13.33626395399999,-1.3529166335834426,1.4346066555528316,-0.9430575470612818,0.3456514686400777,0.542433245341112
hsa-mir-101-2_mature,6717.118751254073,0.815807882930931,0.8734559986171493,0.9339999773572035,0.3503039046743055,0.5483769767000238
hsa-mir-10a_mature,26.966796093406067,-0.9582530769192824,1.035302029870434,-0.9255782846665584,0.35466518284608567,0.5538367633606363
hsa-mir-524_mature,1.8557613103144674,-2.726145529545276,2.9752077852338683,-0.9162874415277135,0.35951615310488044,0.5600325333378235
hsa-mir-122_mature,5595.7926605310095,-1.0962708213807102,1.2059313437206776,-0.9090657002067546,0.36331544659925513,0.5645637086860974
hsa-let-7g_mature,9618.668435111796,1.4666614625655416,1.6253546086539583,0.9023639855306167,0.3668635458517805,0.5686833449144959
hsa-mir-1914_mature,60.883358590005976,-0.9071261456143213,1.0285188766737008,-0.8819732590110823,0.37779126827866694,0.5838074384763544
hsa-mir-3190_mature,10.748482944783856,1.5148339714621755,1.7199680285469516,0.8807337963961599,0.37846191989555467,0.5838074384763544
hsa-mir-6882_mature,14.0416255581121,-1.4302754236318906,1.6338656365708155,-0.8753935400916911,0.3813598134757202,0.5868498100572975
hsa-mir-326_mature,37.376385711778305,-0.6631582176839885,0.7636677553410685,-0.8683857777755846,0.3851831780170855,0.5912981473676325
hsa-mir-628_mature,70.14809968721588,0.7856551970779803,0.9095020769773939,0.8638300197059452,0.38768127423225246,0.5936954779305509
