"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-mir-1976_mature",0,0,0,6.03072540528228,0.287083160962985,11.4296889249334,0,0,0,8.25770258916829,8.36131320027076,4.84644439809052
"hsa-mir-199b_mature",0,127.014525345172,104.241077053862,249.672031778686,153.87657427616,200.182837456691,1.95831379027459,137.317490906269,19.5734254178088,296.451522951142,218.190458749923,299.941058859602
"hsa-mir-19a_mature",132.620459361553,651.639738727403,122.714179316571,447.479825071945,487.754290476112,378.485984685652,575.74425434073,212.745408446332,72.701294409004,700.253179561471,604.005339276702,642.961623480008
"hsa-mir-19b-1_mature",699.941313297086,353.431722699608,133.270237752405,7.83994302686696,731.774977294649,789.954785983254,225.206085881578,257.228539303292,531.278689911952,1191.17359848753,654.571376249768,1185.22490224414
"hsa-mir-19b-2_mature",653.892542685436,350.670537366018,124.03368662105,884.70741695491,746.416218503761,728.887590870038,211.497889349656,214.679457614026,517.297671756374,1213.88228060774,687.220313507968,1164.76213700775
"hsa-mir-200a_mature",112.359000292427,162.909934681851,126.672701230009,303.948560426227,297.418154757652,218.470339736584,137.081965319222,1477.61356411816,11.1848145244621,419.078406400291,248.450449379474,389.331033313271
"hsa-mir-200b_mature",228.401902233786,157.387564014669,135.909252361364,676.044317932143,639.047116303605,687.087585658854,358.371423620251,88.9662617139205,209.715272333665,660.203322004005,515.614314016697,738.275029975788
"hsa-mir-200c_mature",0,33.1342240030883,38.2657118298985,273.191860859287,198.661547386386,225.981278172969,0,0,47.5354617289641,333.611184602399,99.9376006318077,372.09923100895
"hsa-mir-202_mature",44.2068197871844,0,0,7.83994302686696,3.73208109251881,0,0,0,0,1.65154051783366,15.9263108576586,1.61548146603017
"hsa-mir-203a_mature",215.508246462524,339.625796031655,97.6435405314653,30.1536270264114,44.7849731102257,43.4328179147469,78.3325516109837,547.335914457381,128.625367031315,32.2050400977563,70.4739255451393,180.933924195379
"hsa-mir-204_mature",0,113.208598677218,0,13.267595891621,22.6795697160758,3.26562540712383,0,0,0,11.5607836248356,5.17605102873904,2.15397528804023
"hsa-mir-20a_mature",1118.06415045087,933.280642753653,365.503523340755,12.6645233510928,16.6508233358531,19.9203149834554,926.282422799883,572.478553637402,908.76618011255,16.928290307795,25.4820973722537,15.0778270162816
"hsa-mir-21_mature",154.723869255145,220.894826687255,242.789344024184,506.580934043711,776.272867243911,591.404761230125,236.955968623226,313.315965166416,285.212770373785,481.424060948511,551.050355674987,596.112660965133
"hsa-mir-21_precursor",0,0,0,8.44301556739519,0,0,0,0,0,3.30308103566732,0,9.15439497417097
"hsa-mir-210_mature",33.1551148403883,162.909934681851,40.9047264388571,15.0768135132057,117.991179155787,7.83750097709719,199.748006608008,342.326702681825,13.9810181555777,4.54173642404256,17.120784171983,161.009652781007
"hsa-mir-2110_mature",394.177476435727,762.08715207103,230.913778283871,996.87890949316,1039.52812584697,1035.85637913968,1212.19623617997,309.447866831028,643.126835156574,843.111434354082,1089.75782043529,827.126510607448
"hsa-mir-2110_unannotated",57.1004755584465,0,54.0997994836497,59.7041815122945,46.2203889150406,32.0031289898135,19.5831379027459,212.745408446332,8.38861089334661,27.2504185442554,53.3531413731563,32.8481231426135
"hsa-mir-2115_mature",0,0,0,3.01536270264114,6.31582954118567,0,0,0,0,3.30308103566732,0,1.07698764402011
"hsa-mir-2116_mature",79.2038854520387,96.6414866756742,35.62669722094,29.5505544858832,16.0766570139272,62.3734452760651,0,94.7684092170023,83.8861089334661,5.7803918124178,57.3347190875709,19.9242714143721
"hsa-mir-212_mature",0,0,0,2.41229016211291,53.9716342610412,7.83750097709719,0,0,0,18.5798308256287,23.4913085150464,14.5393331942715
"hsa-mir-214_mature",0,0,0,4.82458032422582,10.3349937946675,0,0,0,39.1468508356175,3.71596616512573,1.19447331432439,3.7694567540704
"hsa-mir-218-1_mature",27.6292623669902,16.5671120015441,15.8340876537511,12.0614508105646,15.2154075310382,18.2875022798934,7.83325516109837,0,0,16.1025200488782,8.36131320027076,1.61548146603017
"hsa-mir-218-2_mature",18.4195082446602,8.28355600077207,26.3901460895852,10.2522331889799,17.2249896577791,10.7765638435086,9.79156895137296,0,0,24.7731077675049,10.7502598289195,14.5393331942715
